,Gas Limitation, Permission Check, Inappropriate Logic, Specialized DApp Features, Version Gap, Inappropriate Standard, Smells,,,,,,,,,,,,,
3719, ,,,,,,,,,,,,,,,,,,,
3720, ,,,,,,,,,,,,,,,,,,,
3731, ,,,,,,,,,,,,,,,,,,,
3737, ,,,,,,,,,,,,,,,,,,,
3740, ,,,,,,,,,,,,,,,,,,,
3763, ,,,,,,,,,,,,,,,,,,,
3766, ,,,,,,,,,,,,,,,,,,,
3770, ,,,,,,,,,,,,,,,,,,,
3780, ,,,,,,,,,,,,,,,,,,,
3784, ,,,Y,,,,,,,,,,,,,,,,
378, ,,,,,,,,,,,,,,,,,,,
3792, ,,,,,,,,,,,,,,,,,,,
3803, ,,,,,,,,,,,,,,,,,,,
3831, ,,,,,,,,,,,,,,,,,,,
3847, ,,,,,,,,,,,,,,,,,,,
3863, ,,,,,,,,,,,,,,,,,,,
3866, ,,,,,,,,,,,,,,,,,,,
3871, ,Y,,,,,,,,,,,,,,,,,,
3873, ,,,,,,,,,,,,,,,,,,,
3882, ,,,,,,,,,,,,,,,,,,,
3883, ,,,,,,,,,,,,,,,,,,,
3885, ,,,,,,,,,,,,,,,,,,,
3894, ,,,,,,,,,,,,,,,,,,,
3914, ,,,,,,,,,,,,,,,,,,,
3916, ,,,,,,,,,,,,,,,,,,,
3922, ,,,,,,,,,,,,,,,,,,,
3926, ,,,,,,,,,,,,,,,,,,,
3930, ,,,,,,,,,,,,,,,,,,,
3936, ,,,,,,,,,,,,,,,,,,,
3937, ,,,,,,,,,,,,,,,,,,,
3938, ,,,,,,,,,,,,,,,,,,,
3948, ,,,,,,,,,,,,,,,,,,,
3957, ,,,,,,,,,,,,,,,,,,,
3964, ,,,,,,,,,,,,,,,,,,,
3978, ,,,,,,,,,,,,,,,,,,,
3983, ,,,,,,,,,,,,,,,,,,,
3995, ,,,,,,,,,,,,,,,,,,,
3997, ,,,,,,,,,,,,,,,,,,,
4011, ,,,,,,,,,,,,,,,,,,,
4018, ,,,,,,,,,,,,,,,,,,,
4028, ,,,,,,,,,,,,,,,,,,,
4046, ,,,,,,,,,,,,,,,,,,,
4049, ,,,,,,,,,,,,,,,,,,,
4058, ,,,,,,,,,,,,,,,,,,,
4072, ,,,,,,,,,,,,,,,,,,,
4080, ,,,,,,,,,,,,,,,,,,,
4086, ,,,,,,,,,,,,,,,,,,,
408, ,,,,,,,,,,,,,,,,,,,
4090, ,,,,,,,,,,,,,,,,,,,
4113, ,,,,,,,,,,,,,,,,,,,
4114, ,,Y,,,,,,,,,,,,,,,,,
4124, ,,,,,,,,,,,,,,,,,,,
4131, ,,,,,,,,,,,,,,,,,,,
4133, ,,,,,,,,,,,,,,,,,,,
4134, ,,,,,,,,,,,,,,,,,,,
4138, ,,,,,,,,,,,,,,,,,,,
4169, ,,,,,,,,,,,,,,,,,,,
4170, ,,,,,,,,,,,,,,,,,,,
4184, ,,,,,,,,,,,,,,,,,,,
4191, ,,,,,,,,,,,,,,,,,,,
419, ,,,Y,,,Block Info Dependency,,,,,,,,,,,,,
4202, ,,,,,,,,,,,,,,,,,,,
4228, ,,,,,,,,,,,,,,,,,,,
4229, ,,,,,,,,,,,,,,,,,,,
4233,Y,,,,,,,,,,,,,,,,,,,
423, ,,,,,,,,,,,,,,,,,,,
4241, ,,,,,,,,,,,,,,,,,,,
4245, ,,,,,,,,,,,,,,,,,,,
4250, ,,,,,,,,,,,,,,,,,,,
4264, ,,,,,,,,,,,,,,,,,,,
4272, ,,,,,,,,,,,,,,,,,,,
4273, ,,,,,,,,,,,,,,,,,,,
4283, ,,,,,,,,,,,,,,,,,,,
4290, ,,,,,,,,,,,,,,,,,,,
4299, ,,,,,,,,,,,,,,,,,,,
4302, ,,,,,,,,,,,,,,,,,,,
4307, ,,,,,,,,,,,,,,,,,,,
4320, ,,,,,,,,,,,,,,,,,,,
4324, ,,,,,,,,,,,,,,,,,,,
4349, ,,,,,,,,,,,,,,,,,,,
4371, ,,,,,,,,,,,,,,,,,,,
4374, ,,,,,,,,,,,,,,,,,,,
4376,Y,,,,,,,,,,,,,,,,,,,
4383, ,,,,,,,,,,,,,,,,,,,
4395, ,,,,,,,,,,,,,,,,,,,
4399, ,,,,,,,,,,,,,,,,,,,
4401, ,,,,,,,,,,,,,,,,,,,
4418, ,,,,,,,,,,,,,,,,,,,
4428, ,,,,,,,,,,,,,,,,,,,
4437, ,,,,,,,,,,,,,,,,,,,
4440, ,,,,,,,,,,,,,,,,,,,
4468, ,,,,,,,,,,,,,,,,,,,
4481, ,,,,,,,,,,,,,,,,,,,
4488, ,,,,,,,,,,,,,,,,,,,
4507, ,,,,,,,,,,,,,,,,,,,
4533, ,,,,,,,,,,,,,,,,,,,
4556, ,,,,,,,,,,,,,,,,,,,
4559, ,,,Y,,,,,,,,,,,,,,,,
4564, ,,,,,,,,,,,,,,,,,,,
4568, ,,,,,,,,,,,,,,,,,,,
4579, ,,,,,,,,,,,,,,,,,,,
4581, ,,,,,,,,,,,,,,,,,,,
4582, ,,,,,,,,,,,,,,,,,,,
4587, ,,,,,,,,,,,,,,,,,,,
4590,Y,,,,,,,,,,,,,,,,,,,
4607, ,,,,,,,,,,,,,,,,,,,
4623, ,,,,,,,,,,,,,,,,,,,
4636, ,,,,,,,,,,,,,,,,,,,
4647, ,,,,,,,,,,,,,,,,,,,
4652, ,,,,,,,,,,,,,,,,,,,
465, ,,,,,,,,,,,,,,,,,,,
4670, ,,,,,,,,,,,,,,,,,,,
471, ,,,,,,,,,,,,,,,,,,,
496, ,,,,,,,,,,,,,,,,,,,
4, ,,,,,,,,,,,,,,,,,,,
505, ,,,,,,,,,,,,,,,,,,,
523, ,,,,,,,,,,,,,,,,,,,
524, ,,,,,,,,,,,,,,,,,,,
525, ,,,,,,,,,,,,,,,,,,,
540,Y,,,,,,,,,,,,,,,,,,,
542, ,,,,,,,,,,,,,,,,,,,
551,Y,,,,,,,,,,,,,,,,,,,
555, ,,,,,,,,,,,,,,,,,,,
562, ,,,,,,,,,,,,,,,,,,,
5678, ,,,,,,,,,,,,,,,,,,,
5683, ,,,,,,,,,,,,,,,,,,,
5684, ,,,,,,,,,,,,,,,,,,,
5694, ,,,,,,,,,,,,,,,,,,,
5699, ,,,,,,,,,,,,,,,,,,,
5706, ,,,,,,,,,,,,,,,,,,,
5715, ,,,,,,,,,,,,,,,,,,,
5725, ,,,,,,,,,,,,,,,,,,,
5726, ,,,,,,,,,,,,,,,,,,,
5727, ,,,,,,,,,,,,,,,,,,,
5749, ,,,,,,,,,,,,,,,,,,,
5759, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
5764, ,,,,,,,,,,,,,,,,,,,
5798, ,,,,,,,,,,,,,,,,,,,
579, ,,,,,,,,,,,,,,,,,,,
5803, ,,,,,,,,,,,,,,,,,,,
5812, ,,,,,,,,,,,,,,,,,,,
5820, ,,,,,,,,,,,,,,,,,,,
5827, ,,,,,,,,,,,,,,,,,,,
5828, ,,,,,,,,,,,,,,,,,,,
5842, ,,,,,,,,,,,,,,,,,,,
5849, ,,,,,,,,,,,,,,,,,,,
5851, ,,,,,,,,,,,,,,,,,,,
5873, ,,,,,,,,,,,,,,,,,,,
5875, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
587, ,,,,,,,,,,,,,,,,,,,
5883, ,,,,,,,,,,,,,,,,,,,
5888, ,,,,,,,,,,,,,,,,,,,
5890, ,,,,,,,,,,,,,,,,,,,
5911, ,,,,,,,,,,,,,,,,,,,
5916, ,,,,,,,,,,,,,,,,,,,
5924, ,,,,,,,,,,,,,,,,,,,
594,Y,,,,,,,,,,,,,,,,,,,
5955, ,,,,,,,,,,,,,,,,,,,
5957, ,,,,,,,,,,,,,,,,,,,
5958, ,,,,,,,,,,,,,,,,,,,
5967, ,,,,,,,,,,,,,,,,,,,
5968, ,,,,,,,,,,,,,,,,,,,
5999, ,,,,,,,,,,,,,,,,,,,
6006, ,,,Y,,,,,,,,,,,,,,,,
6026, ,,,,,,,,,,,,,,,,,,,
6069, ,,,,,,,,,,,,,,,,,,,
6102, ,,,,,,,,,,,,,,,,,,,
6107, ,,,,,,,,,,,,,,,,,,,
6113, ,,,,,,,,,,,,,,,,,,,
6130, ,,,,,,,,,,,,,,,,,,,
6134, ,,,,,,,,,,,,,,,,,,,
6161, ,,,,,,,,,,,,,,,,,,,
6168, ,,,,,,,,,,,,,,,,,,,
6183, ,,,,,,,,,,,,,,,,,,,
6194, ,,,,,,,,,,,,,,,,,,,
6199, ,,,Y,,,Re-entrancy,,,,,,,,,,,,,
6200, ,,,,,,,,,,,,,,,,,,,
6210, ,,,Y,,,Re-entrancy,,,,,,,,,,,,,
6223, ,,,Y,,,Re-entrancy,,,,,,,,,,,,,
6224, ,,,,,,,,,,,,,,,,,,,
6236, ,,,,,,,,,,,,,,,,,,,
6251, ,,,,,,,,,,,,,,,,,,,
6254, ,,,,,,,,,,,,,,,,,,,
6260, ,,Y,,,,,,,,,,,,,,,,,
6271, ,,,,,,,,,,,,,,,,,,,
6277, ,,,,,,,,,,,,,,,,,,,
6284, ,,,,,,,,,,,,,,,,,,,
6297, ,,,,,,,,,,,,,,,,,,,
6300, ,,,,,,,,,,,,,,,,,,,
6303, ,,,,,,,,,,,,,,,,,,,
6304, ,,,,,,,,,,,,,,,,,,,
6307, ,,,,,,,,,,,,,,,,,,,
6311, ,,,,,,,,,,,,,,,,,,,
6320, ,,,Y,,,Re-entrancy,,,,,,,,,,,,,
6327, ,,,,,,,,,,,,,,,,,,,
6336, ,,,,,,,,,,,,,,,,,,,
6354, ,,,,,,,,,,,,,,,,,,,
6368, ,,,,,,,,,,,,,,,,,,,
6380, ,,,,,,,,,,,,,,,,,,,
6392, ,,,,,,,,,,,,,,,,,,,
6407, ,,,,,,,,,,,,,,,,,,,
6412, ,,,,,,,,,,,,,,,,,,,
6428, ,,,,,,,,,,,,,,,,,,,
6440, ,,,,,,,,,,,,,,,,,,,
6441, ,,,,,,,,,,,,,,,,,,,
6456, ,,,,,,,,,,,,,,,,,,,
6459, ,,,Y,,,Re-entrancy,,,,,,,,,,,,,
6463, ,,,,,,,,,,,,,,,,,,,
6466, ,,,Y,,,Re-entrancy,,,,,,,,,,,,,
6470, ,,,Y,,,Unchecked External Calls,,,,,,,,,,,,,
647, ,,,,,,,,,,,,,,,,,,,
6483, ,,,,,,,,,,,,,,,,,,,
6487, ,,,,,,,,,,,,,,,,,,,
6488, ,,,,,,,,,,,,,,,,,,,
6494,Y,,,,,,,,,,,,,,,,,,,
6500, ,,,,,,,,,,,,,,,,,,,
6513, ,,,,,,,,,,,,,,,,,,,
6519, ,,,,,,,,,,,,,,,,,,,
6520, ,,,,,,,,,,,,,,,,,,,
6529, ,,,,,,,,,,,,,,,,,,,
6542, ,,,,,,,,,,,,,,,,,,,
6547, ,Y,,,,,,,,,,,,,,,,,,
6565,Y,,,,,,,,,,,,,,,,,,,
6571, ,,,,,,,,,,,,,,,,,,,
6572, ,,,,,,,,,,,,,,,,,,,
6575, ,,,,,,,,,,,,,,,,,,,
6580, ,,,,,,,,,,,,,,,,,,,
6584, ,,,,,,,,,,,,,,,,,,,
6591, ,,,,,,,,,,,,,,,,,,,
6608, ,,,,,,,,,,,,,,,,,,,
6617, ,,,,,,,,,,,,,,,,,,,
6639, ,,,,,,,,,,,,,,,,,,,
6640, ,,,,,,,,,,,,,,,,,,,
6646, ,,,Y,,,Hard Code Address,,,,,,,,,,,,,
6647, ,,,,,,,,,,,,,,,,,,,
6650, ,,,,,,,,,,,,,,,,,,,
6652, ,,,,,,,,,,,,,,,,,,,
6654, ,,,Y,,,Nested Call,,,,,,,,,,,,,
6656, ,,,,,,,,,,,,,,,,,,,
6658, ,,,,,,,,,,,,,,,,,,,
6663, ,,,,,,,,,,,,,,,,,,,
6665, ,,,Y,,,Uncheck External Call,,,,,,,,,,,,,
6672, ,,,,,,,,,,,,,,,,,,,
6673, ,,,,,,,,,,,,,,,,,,,
6676, ,,,,,,,,,,,,,,,,,,,
6682, ,,,,,,,,,,,,,,,,,,,
6698, ,,,,,,,,,,,,,,,,,,,
6721, ,,,,,,,,,,,,,,,,,,,
6726, ,,,,,,,,,,,,,,,,,,,
6738, ,,,,,,,,,,,,,,,,,,,
6739, ,,,,,,,,,,,,,,,,,,,
6747, ,,,,,,,,,,,,,,,,,,,
6749, ,,,,,,,,,,,,,,,,,,,
6751, ,,,,,,,,,,,,,,,,,,,
6754, ,,,,,,,,,,,,,,,,,,,
6755, ,,,,,,,,,,,,,,,,,,,
6763, ,,,,,,,,,,,,,,,,,,,
6771, ,,,,,,,,,,,,,,,,,,,
6773, ,,,,,,,,,,,,,,,,,,,
6778, ,,,,,,,,,,,,,,,,,,,
6786, ,,,,,,,,,,,,,,,,,,,
6795, ,,,,,,,,,,,,,,,,,,,
6813, ,,,,,,,,,,,,,,,,,,,
6826, ,,,,,,,,,,,,,,,,,,,
6839, ,,,,,,,,,,,,,,,,,,,
6840, ,,,,,,,,,,,,,,,,,,,
6845, ,,,,,,,,,,,,,,,,,,,
6851, ,,,,,,,,,,,,,,,,,,,
6868, ,,,,,,,,,,,,,,,,,,,
6870, ,,,,,,,,,,,,,,,,,,,
6878, ,,,,,,,,,,,,,,,,,,,
6883, ,,,,,,,,,,,,,,,,,,,
6886, ,,Y,,,,,,,,,,,,,,,,,
6888, ,,,,,,,,,,,,,,,,,,,
6890, ,,,,,,,,,,,,,,,,,,,
6891, ,,,Y,,,Unmatched Type Assignment,,,,,,,,,,,,,
6893, ,,,,,,,,,,,,,,,,,,,
6910, ,,,,,,,,,,,,,,,,,,,
6916, ,,,,,,,,,,,,,,,,,,,
6917, ,,,,,,,,,,,,,,,,,,,
6927, ,,,,,,,,,,,,,,,,,,,
6928, ,,,,,,,,,,,,,,,,,,,
6932, ,,,,,,,,,,,,,,,,,,,
693, ,,,,,,,,,,,,,,,,,,,
6945, ,,,,,,,,,,,,,,,,,,,
6947, ,,,Y,,,Unmatched Type Assignment,,,,,,,,,,,,,
6949, ,,,,,,,,,,,,,,,,,,,
6957, ,,,,,,,,,,,,,,,,,,,
6961, ,,,,,,,,,,,,,,,,,,,
6966, ,,,,,,,,,,,,,,,,,,,
6975, ,,,Y,,,Misleading Data Locatio,,,,,,,,,,,,,
6980, ,,,,,,,,,,,,,,,,,,,
6989, ,,,,,,,,,,,,,,,,,,,
698, ,,,,,,,,,,,,,,,,,,,
6991, ,,,,,,,,,,,,,,,,,,,
6993,Y,,,,,,,,,,,,,,,,,,,
6997, ,,,,,,,,,,,,,,,,,,,
6, ,,,,,,,,,,,,,,,,,,,
7028, ,,,,,,,,,,,,,,,,,,,
7030, ,,,,,,,,,,,,,,,,,,,
7057, ,,,,,,,,,,,,,,,,,,,
7058, ,,,,,,,,,,,,,,,,,,,
7067, ,,,,,,,,,,,,,,,,,,,
7068, ,,,,,,,,,,,,,,,,,,,
7077, ,,,,,,,,,,,,,,,,,,,
7089, ,,,,,,,,,,,,,,,,,,,
7092, ,,,,,,,,,,,,,,,,,,,
7094, ,,,,,,,,,,,,,,,,,,,
7096,Y,,,,,,,,,,,,,,,,,,,
7118, ,,,,,,,,,,,,,,,,,,,
7123, ,,,,,,,,,,,,,,,,,,,
7128, ,,,,,,,,,,,,,,,,,,,
7132, ,,,,,,,,,,,,,,,,,,,
7137, ,,,,,,,,,,,,,,,,,,,
7139, ,,,,,,,,,,,,,,,,,,,
7150, ,,,,,,,,,,,,,,,,,,,
7156, ,,,,,,,,,,,,,,,,,,,
7166, ,,,,,,,,,,,,,,,,,,,
7175, ,,,,,,,,,,,,,,,,,,,
7182, ,,,,,,,,,,,,,,,,,,,
7195, ,,,,,,,,,,,,,,,,,,,
7204, ,,,,,,,,,,,,,,,,,,,
7206, ,,,,,,,,,,,,,,,,,,,
7236, ,,,,,,,,,,,,,,,,,,,
7246, ,,,,,,,,,,,,,,,,,,,
7252, ,,,,,,,,,,,,,,,,,,,
7259,Y,,,,,,,,,,,,,,,,,,,
7261, ,,,,,,,,,,,,,,,,,,,
7265, ,,,,,,,,,,,,,,,,,,,
7281, ,,,,,,,,,,,,,,,,,,,
7299, ,,,,,,,,,,,,,,,,,,,
729, ,,,,,,,,,,,,,,,,,,,
7305, ,,,,,,,,,,,,,,,,,,,
7306, ,,,,,,,,,,,,,,,,,,,
730, ,Y,,,,,Transaction State Dependency,,,,,,,,,,,,,
7312, ,,,,,,,,,,,,,,,,,,,
7332, ,,,,,,,,,,,,,,,,,,,
7341, ,,,,,,,,,,,,,,,,,,,
7344, ,,,,,,,,,,,,,,,,,,,
7345, ,,,,,,,,,,,,,,,,,,,
7359, ,,,,,,,,,,,,,,,,,,,
735, ,,,,,,,,,,,,,,,,,,,
7375, ,,,,,,,,,,,,,,,,,,,
7377, ,,,,,,,,,,,,,,,,,,,
7380, ,,,,,,,,,,,,,,,,,,,
7388, ,,,,,,,,,,,,,,,,,,,
7390, ,,,,,,,,,,,,,,,,,,,
7396, ,,,,,,,,,,,,,,,,,,,
7403, ,,,,,,,,,,,,,,,,,,,
7407, ,,,,,,,,,,,,,,,,,,,
7411, ,,,,,,,,,,,,,,,,,,,
7416, ,,,,,,,,,,,,,,,,,,,
7419, ,,Y,,,,,,,,,,,,,,,,,
7430, ,,,,,,,,,,,,,,,,,,,
7433, ,,,,,,,,,,,,,,,,,,,
743, ,,,,,,,,,,,,,,,,,,,
7440, ,,,,,,,,,,,,,,,,,,,
7454, ,,,,,,,,,,,,,,,,,,,
7459, ,,,,,,,,,,,,,,,,,,,
7460, ,,,,,,,,,,,,,,,,,,,
7470, ,,,,,,,,,,,,,,,,,,,
7476, ,,,,,,,,,,,,,,,,,,,
7481, ,,,,,,,,,,,,,,,,,,,
7482, ,,,,,,,,,,,,,,,,,,,
7490, ,,,,,,,,,,,,,,,,,,,
7499, ,,,,,,,,,,,,,,,,,,,
7511, ,,,,,,,,,,,,,,,,,,,
7519, ,,Y,,,,,,,,,,,,,,,,,
7533, ,,,,,,,,,,,,,,,,,,,
7549, ,,,,,,,,,,,,,,,,,,,
7551,Y,,,,,,,,,,,,,,,,,,,
7557, ,,,,,,,,,,,,,,,,,,,
7559, ,,,,,,,,,,,,,,,,,,,
7564, ,,,,,,,,,,,,,,,,,,,
7569, ,,,,,,,,,,,,,,,,,,,
756, ,,,,,,,,,,,,,,,,,,,
7583, ,,,,,,,,,,,,,,,,,,,
7594, ,,,,,,,,,,,,,,,,,,,
7595, ,,,,,Y,,,,,,,,,,,,,,
7599, ,,,,,,,,,,,,,,,,,,,
7601,Y,,Y,,,,,,,,,,,,,,,,,
7604, ,,,,,,,,,,,,,,,,,,,
7614,Y,,,Y,,,High Gas Consumption Function Type,,,,,,,,,,,,,
7632, ,,,,,,,,,,,,,,,,,,,
7634, ,,,,,,,,,,,,,,,,,,,
7645, ,,,,,,,,,,,,,,,,,,,
764, ,,,,,,,,,,,,,,,,,,,
7656, ,,,,,,,,,,,,,,,,,,,
7665, ,,,,,,,,,,,,,,,,,,,
7678, ,,,,,,,,,,,,,,,,,,,
7686, ,,,,,,,,,,,,,,,,,,,
76, ,,,,,,,,,,,,,,,,,,,
7704, ,,,,,,,,,,,,,,,,,,,
7709, ,,,,,,,,,,,,,,,,,,,
7713, ,,,,,,,,,,,,,,,,,,,
7722, ,,,,,,,,,,,,,,,,,,,
7726, ,,,Y,,,Misleading Data location,,,,,,,,,,,,,
7729, ,,,,,,,,,,,,,,,,,,,
7737, ,,,,,,,,,,,,,,,,,,,
773, ,,,,,,,,,,,,,,,,,,,
7742, ,,,,,,,,,,,,,,,,,,,
7745, ,,,,,,,,,,,,,,,,,,,
7755, ,,,,,,,,,,,,,,,,,,,
7758, ,,,,,,,,,,,,,,,,,,,
775, ,,,,,,,,,,,,,,,,,,,
7770, ,,,,,,,,,,,,,,,,,,,
7774, ,,,,,,,,,,,,,,,,,,,
7775, ,,,,,,,,,,,,,,,,,,,
7784, ,,,,,,,,,,,,,,,,,,,
7796, ,,,,,,,,,,,,,,,,,,,
7804, ,,,,,,,,,,,,,,,,,,,
7816, ,,,,,,,,,,,,,,,,,,,
7818, ,,,Y,,,,,,,,,,,,,,,,
7823, ,,,,,,,,,,,,,,,,,,,
7827, ,,,,,,,,,,,,,,,,,,,
7836, ,,,,,,,,,,,,,,,,,,,
7845, ,,,,,,,,,,,,,,,,,,,
7863, ,,,,,,,,,,,,,,,,,,,
7864, ,,,,,,,,,,,,,,,,,,,
7865, ,,,,,,,,,,,,,,,,,,,
7866, ,,,,,,,,,,,,,,,,,,,
7893, ,,,Y,,,Re-entrancy,,,,,,,,,,,,,
7895, ,,,,,,,,,,,,,,,,,,,
7905, ,,,,,,,,,,,,,,,,,,,
7909, ,,,,,,,,,,,,,,,,,,,
7912, ,,,,,,,,,,,,,,,,,,,
7914, ,,,,,,,,,,,,,,,,,,,
7927, ,,,,,,,,,,,,,,,,,,,
7935, ,,,,,,,,,,,,,,,,,,,
795, ,,,,,,,,,,,,,,,,,,,
7961, ,,,,,,,,,,,,,,,,,,,
7972, ,,,,,,,,,,,,,,,,,,,
7973, ,,,,,,,,,,,,,,,,,,,
7975, ,,,,,,,,,,,,,,,,,,,
7980, ,,,,,,,,,,,,,,,,,,,
7990, ,,,,,,,,,,,,,,,,,,,
7993, ,,,,,,,,,,,,,,,,,,,
8009, ,,,,,,,,,,,,,,,,,,,
801, ,,,,,,,,,,,,,,,,,,,
8041, ,,,,,,,,,,,,,,,,,,,
8042, ,,,,,,,,,,,,,,,,,,,
8049, ,,,,,,,,,,,,,,,,,,,
8050, ,,,,,,,,,,,,,,,,,,,
8055, ,,,,,,,,,,,,,,,,,,,
8058, ,,,,,,,,,,,,,,,,,,,
8072, ,,,,,,,,,,,,,,,,,,,
8073, ,,,,,,,,,,,,,,,,,,,
8076, ,,,,,,,,,,,,,,,,,,,
8083, ,,,,,,,,,,,,,,,,,,,
8087, ,,,,,,,,,,,,,,,,,,,
8092, ,,,,,,,,,,,,,,,,,,,
8099, ,,,Y,,,Unchecked External Call,,,,,,,,,,,,,
8102, ,,,,,,,,,,,,,,,,,,,
8115, ,,,,,,,,,,,,,,,,,,,
8120, ,,,,,,,,,,,,,,,,,,,
8121, ,,,,,,,,,,,,,,,,,,,
8125, ,,,,,,,,,,,,,,,,,,,
8133, ,,,,,,,,,,,,,,,,,,,
8143, ,,,Y,,,,,,,,,,,,,,,,
8151, ,,,Y,,,Misleading Data Location,,,,,,,,,,,,,
8165, ,,,Y,,,Nested Call,,,,,,,,,,,,,
8168, ,,,,,,,,,,,,,,,,,,,
8171, ,,,,,,,,,,,,,,,,,,,
8176, ,,,,,,,,,,,,,,,,,,,
8179, ,,,,,,,,,,,,,,,,,,,
8180, ,,,,,,,,,,,,,,,,,,,
8189, ,,,,,,,,,,,,,,,,,,,
8207, ,,,,,,,,,,,,,,,,,,,
8216, ,,,Y,,,Re-entrancy,,,,,,,,,,,,,
8236, ,,,,,,,,,,,,,,,,,,,
8248, ,,,,,,,,,,,,,,,,,,,
8259, ,,,,,,,,,,,,,,,,,,,
8263, ,,,,,,,,,,,,,,,,,,,
8270, ,,,,,,,,,,,,,,,,,,,
8276, ,,,Y,,,Unchecked External Call,,,,,,,,,,,,,
8279, ,,,,,,,,,,,,,,,,,,,
8289, ,,,,,,,,,,,,,,,,,,,
8299, ,,,,,,,,,,,,,,,,,,,
82, ,,,,,,,,,,,,,,,,,,,
8302, ,,,,,,,,,,,,,,,,,,,
8308, ,,,,,,,,,,,,,,,,,,,
8309, ,,,,,,,,,,,,,,,,,,,
8315, ,,,,,,,,,,,,,,,,,,,
8338, ,,,,,,,,,,,,,,,,,,,
8345, ,,,,,,,,,,,,,,,,,,,
8351, ,,,,,,,,,,,,,,,,,,,
8362, ,,,,,,,,,,,,,,,,,,,
8363, ,,,,,,,,,,,,,,,,,,,
837, ,,,,,,,,,,,,,,,,,,,
8383, ,,,,,,,,,,,,,,,,,,,
8384, ,,,,,,,,,,,,,,,,,,,
8387, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
8388, ,,,,,,,,,,,,,,,,,,,
8395, ,,,,,,,,,,,,,,,,,,,
8404, ,,,,,,,,,,,,,,,,,,,
8406, ,,,,,,,,,,,,,,,,,,,
8408, ,,,Y,,,Misleading Data Location,,,,,,,,,,,,,
8414, ,,,,,,,,,,,,,,,,,,,
8427, ,,,,,,,,,,,,,,,,,,,
8428, ,,,,,,,,,,,,,,,,,,,
8433, ,,,,,,,,,,,,,,,,,,,
8434, ,,,,,,,,,,,,,,,,,,,
8437, ,,,,,,,,,,,,,,,,,,,
843, ,,,,,,,,,,,,,,,,,,,
8442, ,,,,,,,,,,,,,,,,,,,
8455, ,,,,,,,,,,,,,,,,,,,
8456, ,,,,,,,,,,,,,,,,,,,
8463, ,,,,,,,,,,,,,,,,,,,
8464, ,,,,,,,,,,,,,,,,,,,
8468, ,,,,,,,,,,,,,,,,,,,
8470, ,,,,,,,,,,,,,,,,,,,
8478, ,,,,,,,,,,,,,,,,,,,
8483, ,,,,,,,,,,,,,,,,,,,
8488, ,,,,,,,,,,,,,,,,,,,
8492, ,,,,,,,,,,,,,,,,,,,
8496, ,,Y,,,,,,,,,,,,,,,,,
8513, ,,,,,,,,,,,,,,,,,,,
8519, ,,,,,,,,,,,,,,,,,,,
8523, ,,,,,,,,,,,,,,,,,,,
8539, ,,,Y,,,,,,,,,,,,,,,,
8542, ,,,,,,,,,,,,,,,,,,,
8552, ,,,,,,,,,,,,,,,,,,,
8553, ,,,,,,,,,,,,,,,,,,,
8559, ,,,,,,,,,,,,,,,,,,,
8561, ,,,,,,,,,,,,,,,,,,,
8590, ,,,,,,,,,,,,,,,,,,,
8602, ,,,,,,,,,,,,,,,,,,,
8609, ,,,,,,,,,,,,,,,,,,,
8611, ,,,,,,,,,,,,,,,,,,,
8621, ,,,,,,,,,,,,,,,,,,,
8623, ,,,,,,,,,,,,,,,,,,,
8638, ,,,,,,,,,,,,,,,,,,,
8650, ,,,,,,,,,,,,,,,,,,,
8651, ,,,,,,,,,,,,,,,,,,,
8663, ,,,Y,,,,,,,,,,,,,,,,
8670, ,,,,,,,,,,,,,,,,,,,
8672, ,,,,,,,,,,,,,,,,,,,
8673, ,,,,,,,,,,,,,,,,,,,
8675, ,,,,,,,,,,,,,,,,,,,
8678, ,,,,,,,,,,,,,,,,,,,
8687, ,,,,,,,,,,,,,,,,,,,
868, ,,,,,,,,,,,,,,,,,,,
8698, ,,,Y,,,,,,,,,,,,,,,,
8699, ,,,,,,,,,,,,,,,,,,,
8707, ,,,,,,,,,,,,,,,,,,,
8714,Y,,,,,,,,,,,,,,,,,,,
8717, ,,Y,,,,,,,,,,,,,,,,,
8718, ,,,,,,,,,,,,,,,,,,,
8726, ,,,,,,,,,,,,,,,,,,,
8733, ,,,,,,,,,,,,,,,,,,,
8756, ,,,,,,,,,,,,,,,,,,,
8766, ,,,,,,,,,,,,,,,,,,,
8768, ,,,,,,,,,,,,,,,,,,,
8774, ,,,,,,,,,,,,,,,,,,,
8782, ,,,,,,,,,,,,,,,,,,,
8783,Y,,,,,,,,,,,,,,,,,,,
8787, ,,,,,Y,,,,,,,,,,,,,,
8796, ,,,,Y,,Deprecated APIs,,,,,,,,,,,,,
880, ,,,Y,,,DoS Under External Influence,,,,,,,,,,,,,
8811, ,,,,,,,,,,,,,,,,,,,
8812, ,,,,,,,,,,,,,,,,,,,
8815, ,,,,,,,,,,,,,,,,,,,
8819, ,,,,,,,,,,,,,,,,,,,
8826, ,,,,,,,,,,,,,,,,,,,
8844,,,,,,,,,,,,,,,,,,,,
884, ,,,,,,,,,,,,,,,,,,,
8851, ,,,,,,,,,,,,,,,,,,,
